,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,last_trip,churn,King's Landing,Winterfell,iPhone
2855,4.17,5.0,4.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-09,0.0,0,0,66.7,2014-06-20,0,0,1,1
2856,6.83,5.0,5.0,1.22,Astapor,2014-04-25,iPhone,2014-01-09,22.2,1,0,77.8,2014-04-25,1,0,0,1
2857,40.84,5.0,4.0,1.0,Winterfell,2014-02-13,Android,2014-01-23,0.0,2,1,100.0,2014-02-13,1,0,1,0
2858,6.81,4.2,5.0,1.0,Winterfell,2014-05-26,Android,2014-01-16,0.0,0,0,20.0,2014-05-26,1,0,1,0
2859,5.7,5.0,5.0,1.0,Winterfell,2014-05-25,iPhone,2014-01-18,0.0,3,0,25.0,2014-05-25,1,0,1,1
2860,5.62,4.9,4.7,1.0,Winterfell,2014-04-24,Android,2014-01-19,0.0,2,0,71.4,2014-04-24,1,0,1,0
2863,3.77,5.0,5.0,1.0,Winterfell,2014-05-17,Android,2014-01-05,0.0,0,1,100.0,2014-05-17,1,0,1,0
2865,9.2,5.0,4.0,1.0,Astapor,2014-05-14,Android,2014-01-07,0.0,0,0,100.0,2014-05-14,1,0,0,0
2866,3.85,5.0,5.0,1.0,King's Landing,2014-06-29,iPhone,2014-01-06,0.0,4,0,40.0,2014-06-29,0,1,0,1
2867,4.83,5.0,5.0,1.1,Winterfell,2014-06-07,iPhone,2014-01-12,40.0,0,0,60.0,2014-06-07,0,0,1,1
2870,6.71,5.0,5.0,1.0,Winterfell,2014-01-05,iPhone,2014-01-05,0.0,2,0,0.0,2014-01-05,1,0,1,1
2872,2.09,4.8,4.0,1.0,Winterfell,2014-05-11,iPhone,2014-01-30,0.0,3,0,50.0,2014-05-11,1,0,1,1
2874,3.4,5.0,5.0,1.13,Astapor,2014-05-29,iPhone,2014-01-11,37.5,4,0,87.5,2014-05-29,1,0,0,1
2877,15.06,5.0,5.0,1.0,Winterfell,2014-01-03,Android,2014-01-03,0.0,1,0,100.0,2014-01-03,1,0,1,0
2879,11.6,5.0,5.0,1.0,Astapor,2014-01-05,Android,2014-01-05,0.0,1,0,0.0,2014-01-05,1,0,0,0
2880,5.42,5.0,5.0,1.0,Astapor,2014-05-14,Android,2014-01-27,0.0,2,0,33.3,2014-05-14,1,0,0,0
2882,5.78,5.0,5.0,1.0,Winterfell,2014-06-22,Android,2014-01-01,0.0,0,0,0.0,2014-06-22,0,0,1,0
2884,4.47,5.0,5.0,1.0,Astapor,2014-02-14,Android,2014-01-26,0.0,1,0,100.0,2014-02-14,1,0,0,0
2886,5.41,4.8,5.0,1.06,Winterfell,2014-02-02,iPhone,2014-01-31,25.0,4,1,0.0,2014-02-02,1,0,1,1
2887,33.54,5.0,4.0,1.0,Astapor,2014-01-09,iPhone,2014-01-09,0.0,1,1,100.0,2014-01-09,1,0,0,1
2889,10.08,5.0,4.0,1.0,Winterfell,2014-01-17,iPhone,2014-01-17,0.0,1,0,100.0,2014-01-17,1,0,1,1
2891,2.05,4.8,4.8,1.0,Astapor,2014-04-15,Android,2014-01-26,0.0,4,1,85.7,2014-04-15,1,0,0,0
2892,8.3,5.0,3.3,1.0,Winterfell,2014-01-27,Android,2014-01-22,0.0,3,0,100.0,2014-01-27,1,0,1,0
2894,2.15,4.9,5.0,1.14,Astapor,2014-05-05,iPhone,2014-01-11,36.4,4,0,27.3,2014-05-05,1,0,0,1
2895,3.52,5.0,5.0,1.17,Winterfell,2014-05-09,iPhone,2014-01-22,16.7,1,0,100.0,2014-05-09,1,0,1,1
2898,3.42,5.0,5.0,1.0,Astapor,2014-06-08,iPhone,2014-01-29,0.0,0,1,50.0,2014-06-08,0,0,0,1
2899,14.59,5.0,5.0,1.0,King's Landing,2014-01-19,iPhone,2014-01-17,0.0,2,0,0.0,2014-01-19,1,1,0,1
2900,2.02,5.0,5.0,1.0,Astapor,2014-05-20,iPhone,2014-01-14,0.0,0,0,50.0,2014-05-20,1,0,0,1
2901,0.56,5.0,4.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-16,0.0,0,0,100.0,2014-06-21,0,1,0,1
2904,14.42,5.0,4.3,1.0,Winterfell,2014-06-19,iPhone,2014-01-26,0.0,2,0,33.3,2014-06-19,0,0,1,1
2905,6.37,5.0,4.0,1.0,Astapor,2014-06-21,Android,2014-01-17,0.0,1,1,50.0,2014-06-21,0,0,0,0
2908,4.47,5.0,5.0,1.0,Winterfell,2014-06-02,Android,2014-01-30,0.0,3,0,100.0,2014-06-02,0,0,1,0
2909,1.83,5.0,5.0,1.0,Winterfell,2014-03-18,iPhone,2014-01-29,0.0,0,1,100.0,2014-03-18,1,0,1,1
2910,3.43,5.0,5.0,1.0,Astapor,2014-02-10,iPhone,2014-01-14,0.0,3,0,100.0,2014-02-10,1,0,0,1
2911,7.08,5.0,5.0,1.0,Astapor,2014-05-21,iPhone,2014-01-13,0.0,0,1,100.0,2014-05-21,1,0,0,1
2913,2.67,4.6,5.0,1.05,Winterfell,2014-04-26,iPhone,2014-01-20,20.0,3,0,80.0,2014-04-26,1,0,1,1
2914,8.09,5.0,4.4,1.0,Winterfell,2014-01-23,iPhone,2014-01-21,0.0,5,0,100.0,2014-01-23,1,0,1,1
2915,2.48,5.0,1.0,1.0,Astapor,2014-06-09,Android,2014-01-30,0.0,2,0,100.0,2014-06-09,0,0,0,0
2916,1.23,5.0,4.7,1.67,Winterfell,2014-05-26,iPhone,2014-01-06,33.3,1,0,66.7,2014-05-26,1,0,1,1
2917,0.94,3.0,5.0,1.25,Astapor,2014-02-16,iPhone,2014-01-03,50.0,1,0,50.0,2014-02-16,1,0,0,1
2918,14.47,5.0,5.0,1.0,Winterfell,2014-04-03,iPhone,2014-01-25,0.0,0,1,100.0,2014-04-03,1,0,1,1
2919,5.48,4.5,5.0,1.0,Astapor,2014-01-17,iPhone,2014-01-11,0.0,2,0,50.0,2014-01-17,1,0,0,1
2921,13.49,5.0,5.0,1.5,Astapor,2014-02-16,iPhone,2014-01-27,100.0,1,0,0.0,2014-02-16,1,0,0,1
2923,1.62,5.0,4.0,1.25,Astapor,2014-01-26,Android,2014-01-25,50.0,2,0,0.0,2014-01-26,1,0,0,0
2924,4.75,4.8,4.0,1.0,Winterfell,2014-06-18,iPhone,2014-01-03,0.0,7,0,60.0,2014-06-18,0,0,1,1
2925,3.42,4.7,5.0,1.0,Winterfell,2014-01-30,Android,2014-01-24,0.0,3,0,66.7,2014-01-30,1,0,1,0
2928,7.97,4.9,3.9,1.0,Winterfell,2014-02-06,iPhone,2014-01-07,0.0,10,1,100.0,2014-02-06,1,0,1,1
2929,25.88,5.0,5.0,1.0,Astapor,2014-02-06,iPhone,2014-01-24,0.0,1,0,100.0,2014-02-06,1,0,0,1
2931,0.99,5.0,5.0,3.0,Winterfell,2014-01-25,iPhone,2014-01-19,100.0,4,0,50.0,2014-01-25,1,0,1,1
2934,5.56,5.0,4.3,1.0,Winterfell,2014-06-14,iPhone,2014-01-14,0.0,0,0,75.0,2014-06-14,0,0,1,1
2935,2.63,5.0,4.9,1.16,Astapor,2014-05-25,iPhone,2014-01-05,9.1,6,0,45.5,2014-05-25,1,0,0,1
2937,13.4,5.0,5.0,1.0,Winterfell,2014-02-25,iPhone,2014-01-31,0.0,3,1,66.7,2014-02-25,1,0,1,1
2939,4.58,4.3,3.3,1.0,Astapor,2014-06-25,iPhone,2014-01-31,0.0,1,0,33.3,2014-06-25,0,0,0,1
2942,14.17,5.0,5.0,1.0,Astapor,2014-01-22,iPhone,2014-01-19,0.0,1,0,100.0,2014-01-22,1,0,0,1
2945,12.77,5.0,5.0,1.0,Astapor,2014-02-02,iPhone,2014-01-11,0.0,2,0,0.0,2014-02-02,1,0,0,1
2946,12.85,5.0,4.5,1.25,Astapor,2014-05-09,Android,2014-01-26,50.0,0,0,100.0,2014-05-09,1,0,0,0
2948,6.89,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-19,0.0,1,0,0.0,2014-01-19,1,0,1,1
2950,10.56,3.7,4.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-12,0.0,1,0,0.0,2014-04-06,1,0,1,1
2952,5.21,5.0,4.6,1.0,Astapor,2014-05-14,iPhone,2014-01-18,0.0,4,1,45.5,2014-05-14,1,0,0,1
2953,2.31,5.0,5.0,1.0,Astapor,2014-01-15,iPhone,2014-01-13,0.0,2,0,100.0,2014-01-15,1,0,0,1
2957,18.8,5.0,5.0,1.0,Winterfell,2014-03-10,iPhone,2014-01-27,0.0,0,1,100.0,2014-03-10,1,0,1,1
2959,5.18,5.0,5.0,1.0,King's Landing,2014-01-21,iPhone,2014-01-20,0.0,4,0,100.0,2014-01-21,1,1,0,1
2960,19.71,5.0,4.0,1.0,Winterfell,2014-06-20,Android,2014-01-29,0.0,0,0,100.0,2014-06-20,0,0,1,0
2962,1.65,5.0,4.0,1.0,Winterfell,2014-01-23,iPhone,2014-01-20,0.0,4,0,100.0,2014-01-23,1,0,1,1
2963,2.03,5.0,5.0,1.1,Astapor,2014-04-25,Android,2014-01-13,20.0,0,0,100.0,2014-04-25,1,0,0,0
2966,15.11,5.0,5.0,1.0,Astapor,2014-01-05,iPhone,2014-01-04,0.0,1,0,0.0,2014-01-05,1,0,0,1
2967,2.14,5.0,4.7,1.06,Astapor,2014-06-23,Android,2014-01-31,8.3,1,0,66.7,2014-06-23,0,0,0,0
2970,17.16,3.0,3.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-29,0.0,1,0,0.0,2014-02-02,1,0,1,1
2972,12.87,5.0,5.0,1.0,Winterfell,2014-03-02,iPhone,2014-01-23,0.0,0,1,66.7,2014-03-02,1,0,1,1
2973,4.4,3.7,5.0,1.0,Winterfell,2014-04-27,Android,2014-01-02,0.0,0,1,0.0,2014-04-27,1,0,1,0
2978,3.93,5.0,5.0,1.0,Winterfell,2014-05-23,iPhone,2014-01-01,0.0,0,1,100.0,2014-05-23,1,0,1,1
2980,12.03,5.0,5.0,1.0,Winterfell,2014-03-26,iPhone,2014-01-27,0.0,2,0,100.0,2014-03-26,1,0,1,1
2981,0.95,5.0,5.0,1.0,Winterfell,2014-06-14,iPhone,2014-01-10,0.0,0,0,0.0,2014-06-14,0,0,1,1
2983,11.37,5.0,5.0,1.0,King's Landing,2014-06-15,iPhone,2014-01-21,0.0,2,0,50.0,2014-06-15,0,1,0,1
2984,8.17,5.0,4.5,1.0,Winterfell,2014-01-19,iPhone,2014-01-04,0.0,2,0,0.0,2014-01-19,1,0,1,1
2986,3.52,5.0,5.0,1.17,Winterfell,2014-04-05,iPhone,2014-01-17,33.3,0,0,100.0,2014-04-05,1,0,1,1
2987,5.6,5.0,5.0,1.19,Winterfell,2014-06-28,Android,2014-01-06,25.0,5,1,75.0,2014-06-28,0,0,1,0
2988,4.85,5.0,4.0,1.0,Winterfell,2014-01-18,iPhone,2014-01-17,0.0,1,0,0.0,2014-01-18,1,0,1,1
2994,2.21,4.5,4.3,1.25,Astapor,2014-06-01,Android,2014-01-12,25.0,3,1,50.0,2014-06-01,0,0,0,0
2997,10.28,5.0,5.0,1.0,Astapor,2014-05-03,iPhone,2014-01-23,0.0,0,0,100.0,2014-05-03,1,0,0,1
3000,2.09,5.0,5.0,1.63,Astapor,2014-02-09,Android,2014-01-25,50.0,2,0,0.0,2014-02-09,1,0,0,0
3001,3.73,4.5,5.0,1.0,King's Landing,2014-01-28,Android,2014-01-26,0.0,2,0,100.0,2014-01-28,1,1,0,0
3004,16.96,5.0,5.0,1.0,Winterfell,2014-01-21,Android,2014-01-20,0.0,1,0,100.0,2014-01-21,1,0,1,0
3005,2.13,2.0,5.0,1.0,Astapor,2014-05-01,iPhone,2014-01-23,0.0,0,1,100.0,2014-05-01,1,0,0,1
3007,26.83,4.5,2.5,1.63,Astapor,2014-02-09,iPhone,2014-01-31,50.0,2,1,0.0,2014-02-09,1,0,0,1
3008,13.92,5.0,5.0,1.0,Winterfell,2014-01-08,Android,2014-01-08,0.0,1,1,100.0,2014-01-08,1,0,1,0
3010,5.96,5.0,5.0,1.0,Winterfell,2014-04-21,Android,2014-01-25,0.0,0,0,100.0,2014-04-21,1,0,1,0
3011,21.08,5.0,1.0,1.0,King's Landing,2014-02-07,Android,2014-01-30,0.0,1,0,100.0,2014-02-07,1,1,0,0
3013,11.7,5.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,2,1,50.0,2014-01-04,1,0,1,1
3014,5.89,4.3,5.0,1.0,Winterfell,2014-06-17,iPhone,2014-01-31,0.0,2,0,100.0,2014-06-17,0,0,1,1
3015,3.84,5.0,5.0,1.0,Astapor,2014-02-01,Android,2014-01-26,0.0,1,0,100.0,2014-02-01,1,0,0,0
3016,1.9,5.0,5.0,1.0,Astapor,2014-01-24,iPhone,2014-01-23,0.0,2,0,100.0,2014-01-24,1,0,0,1
3019,5.35,5.0,4.5,1.0,Astapor,2014-01-20,iPhone,2014-01-19,0.0,2,0,50.0,2014-01-20,1,0,0,1
3020,1.78,5.0,5.0,1.17,Winterfell,2014-03-13,iPhone,2014-01-31,33.3,0,0,66.7,2014-03-13,1,0,1,1
3024,3.23,5.0,5.0,2.25,Astapor,2014-01-01,Android,2014-01-01,100.0,1,0,100.0,2014-01-01,1,0,0,0
3026,1.54,5.0,5.0,1.0,Winterfell,2014-01-02,iPhone,2014-01-02,0.0,1,0,100.0,2014-01-02,1,0,1,1
3028,9.7,5.0,1.0,1.0,Astapor,2014-01-27,iPhone,2014-01-18,0.0,1,0,100.0,2014-01-27,1,0,0,1
3029,10.83,5.0,4.0,1.0,Astapor,2014-02-12,iPhone,2014-01-22,0.0,1,0,100.0,2014-02-12,1,0,0,1
3031,6.06,4.9,5.0,1.04,Astapor,2014-05-31,Android,2014-01-31,8.3,5,0,41.7,2014-05-31,1,0,0,0
3032,1.53,5.0,3.5,1.0,Astapor,2014-01-11,Android,2014-01-10,0.0,2,1,100.0,2014-01-11,1,0,0,0
3033,4.11,5.0,5.0,1.0,King's Landing,2014-06-02,iPhone,2014-01-28,0.0,1,0,100.0,2014-06-02,0,1,0,1
3034,4.68,5.0,5.0,1.17,Astapor,2014-01-04,iPhone,2014-01-03,33.3,3,1,100.0,2014-01-04,1,0,0,1
3035,7.61,5.0,5.0,1.25,Winterfell,2014-02-15,Android,2014-01-10,100.0,0,0,0.0,2014-02-15,1,0,1,0
3036,4.69,5.0,4.0,1.0,Astapor,2014-06-20,iPhone,2014-01-28,0.0,0,0,60.0,2014-06-20,0,0,0,1
3037,2.61,5.0,5.0,1.19,Winterfell,2014-04-09,iPhone,2014-01-23,50.0,3,1,75.0,2014-04-09,1,0,1,1
3038,1.26,4.8,3.1,1.31,Astapor,2014-02-15,Android,2014-01-18,33.3,12,1,50.0,2014-02-15,1,0,0,0
3039,2.25,5.0,5.0,1.0,Astapor,2014-02-03,iPhone,2014-01-01,0.0,0,1,0.0,2014-02-03,1,0,0,1
3042,5.13,5.0,4.8,1.0,Winterfell,2014-06-20,iPhone,2014-01-24,0.0,7,0,92.0,2014-06-20,0,0,1,1
3043,5.33,5.0,5.0,1.13,Winterfell,2014-03-06,iPhone,2014-01-18,25.0,0,0,75.0,2014-03-06,1,0,1,1
3044,0.98,5.0,5.0,1.38,Astapor,2014-02-08,iPhone,2014-01-25,100.0,2,0,100.0,2014-02-08,1,0,0,1
3046,1.76,5.0,5.0,1.25,Winterfell,2014-01-26,iPhone,2014-01-24,100.0,1,0,0.0,2014-01-26,1,0,1,1
3047,2.98,5.0,4.3,1.0,Astapor,2014-03-30,iPhone,2014-01-24,0.0,1,0,25.0,2014-03-30,1,0,0,1
3048,4.05,5.0,5.0,1.0,Astapor,2014-05-10,Android,2014-01-20,0.0,0,0,0.0,2014-05-10,1,0,0,0
3049,14.61,5.0,5.0,1.0,King's Landing,2014-02-12,Android,2014-01-23,0.0,1,0,100.0,2014-02-12,1,1,0,0
3050,10.62,4.0,4.5,1.0,Astapor,2014-03-11,Android,2014-01-02,0.0,0,0,100.0,2014-03-11,1,0,0,0
3052,2.19,4.5,4.5,1.0,Winterfell,2014-06-14,iPhone,2014-01-04,0.0,0,0,50.0,2014-06-14,0,0,1,1
3053,6.15,5.0,4.6,1.07,Astapor,2014-06-29,iPhone,2014-01-17,20.0,2,1,40.0,2014-06-29,0,0,0,1
3054,2.35,4.9,4.7,1.0,Astapor,2014-05-26,iPhone,2014-01-05,0.0,3,0,66.7,2014-05-26,1,0,0,1
3057,4.28,5.0,5.0,1.0,Winterfell,2014-04-10,Android,2014-01-27,0.0,0,1,100.0,2014-04-10,1,0,1,0
3059,1.83,5.0,5.0,1.0,Astapor,2014-06-27,iPhone,2014-01-17,0.0,0,1,75.0,2014-06-27,0,0,0,1
3060,3.7,5.0,4.4,1.0,Winterfell,2014-02-01,iPhone,2014-01-30,0.0,5,1,80.0,2014-02-01,1,0,1,1
3062,4.76,4.0,5.0,1.0,Winterfell,2014-05-03,Android,2014-01-04,0.0,0,1,50.0,2014-05-03,1,0,1,0
3064,3.12,5.0,5.0,1.13,Astapor,2014-02-17,Android,2014-01-01,25.0,2,0,50.0,2014-02-17,1,0,0,0
3066,10.44,4.5,5.0,1.0,Winterfell,2014-03-11,Android,2014-01-09,0.0,1,1,100.0,2014-03-11,1,0,1,0
3069,2.89,4.9,4.8,1.13,Astapor,2014-06-29,Android,2014-01-13,26.7,2,0,60.0,2014-06-29,0,0,0,0
3070,1.53,5.0,5.0,1.0,Astapor,2014-03-10,iPhone,2014-01-31,0.0,0,0,100.0,2014-03-10,1,0,0,1
3072,1.49,5.0,5.0,1.0,Astapor,2014-02-17,iPhone,2014-01-10,0.0,0,0,0.0,2014-02-17,1,0,0,1
3073,12.72,4.8,4.5,1.15,Winterfell,2014-04-07,Android,2014-01-25,40.0,1,0,60.0,2014-04-07,1,0,1,0
3074,2.68,4.0,5.0,1.33,Winterfell,2014-03-23,Android,2014-01-04,33.3,2,0,0.0,2014-03-23,1,0,1,0
3075,2.93,4.4,4.6,1.0,Astapor,2014-05-18,iPhone,2014-01-03,0.0,3,0,37.5,2014-05-18,1,0,0,1
3076,27.16,5.0,5.0,1.0,King's Landing,2014-03-01,iPhone,2014-01-31,0.0,1,0,100.0,2014-03-01,1,1,0,1
3079,7.36,4.9,5.0,1.19,Astapor,2014-03-09,iPhone,2014-01-15,25.0,3,0,50.0,2014-03-09,1,0,0,1
3080,18.18,5.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-12,0.0,1,1,0.0,2014-01-12,1,0,1,0
3081,1.8,5.0,4.5,1.0,Astapor,2014-04-20,iPhone,2014-01-24,0.0,0,0,33.3,2014-04-20,1,0,0,1
3082,2.3,5.0,5.0,1.38,King's Landing,2014-04-26,Android,2014-01-20,50.0,1,0,25.0,2014-04-26,1,1,0,0
3085,15.42,5.0,3.0,1.0,Winterfell,2014-01-07,iPhone,2014-01-06,0.0,1,0,100.0,2014-01-07,1,0,1,1
3086,2.54,5.0,5.0,1.13,Astapor,2014-02-02,iPhone,2014-01-06,25.0,4,0,0.0,2014-02-02,1,0,0,1
3087,2.9,5.0,5.0,1.0,Astapor,2014-01-04,iPhone,2014-01-03,0.0,1,1,100.0,2014-01-04,1,0,0,1
3090,4.37,5.0,5.0,1.75,Winterfell,2014-01-11,Android,2014-01-11,100.0,1,0,0.0,2014-01-11,1,0,1,0
3091,4.28,5.0,5.0,1.13,Astapor,2014-01-09,Android,2014-01-02,25.0,4,0,100.0,2014-01-09,1,0,0,0
3093,1.84,5.0,5.0,1.25,Astapor,2014-03-16,iPhone,2014-01-18,33.3,1,1,0.0,2014-03-16,1,0,0,1
3095,2.24,5.0,5.0,1.0,Astapor,2014-03-09,Android,2014-01-23,0.0,1,1,33.3,2014-03-09,1,0,0,0
3096,8.47,5.0,5.0,1.0,King's Landing,2014-01-23,Android,2014-01-22,0.0,1,0,100.0,2014-01-23,1,1,0,0
3099,13.2,5.0,5.0,1.0,Astapor,2014-04-09,Android,2014-01-19,0.0,1,0,100.0,2014-04-09,1,0,0,0
3101,6.26,5.0,5.0,1.56,Astapor,2014-06-01,Android,2014-01-18,50.0,0,0,0.0,2014-06-01,0,0,0,0
3103,3.75,4.7,4.5,1.0,Winterfell,2014-06-27,iPhone,2014-01-06,0.0,4,0,66.7,2014-06-27,0,0,1,1
3104,6.68,5.0,5.0,1.0,Winterfell,2014-06-29,iPhone,2014-01-22,0.0,1,0,75.0,2014-06-29,0,0,1,1
3105,1.88,5.0,4.0,2.5,Winterfell,2014-01-20,Android,2014-01-19,100.0,1,0,0.0,2014-01-20,1,0,1,0
3107,10.83,5.0,4.8,1.0,King's Landing,2014-06-22,Android,2014-01-23,0.0,0,0,71.4,2014-06-22,0,1,0,0
3108,27.25,5.0,4.0,1.0,Winterfell,2014-05-07,iPhone,2014-01-12,0.0,0,0,100.0,2014-05-07,1,0,1,1
3109,11.09,5.0,5.0,1.0,Astapor,2014-01-24,Android,2014-01-23,0.0,1,0,100.0,2014-01-24,1,0,0,0
3110,3.2,4.0,5.0,1.0,Astapor,2014-06-08,iPhone,2014-01-11,0.0,0,0,25.0,2014-06-08,0,0,0,1
3112,3.0,5.0,5.0,1.0,Winterfell,2014-01-01,iPhone,2014-01-01,0.0,1,0,100.0,2014-01-01,1,0,1,1
3115,1.39,5.0,5.0,1.0,Winterfell,2014-01-04,Android,2014-01-03,0.0,1,0,100.0,2014-01-04,1,0,1,0
3116,3.3,3.5,4.5,1.0,Winterfell,2014-01-23,iPhone,2014-01-17,0.0,2,0,100.0,2014-01-23,1,0,1,1
3117,3.22,5.0,4.3,1.0,Astapor,2014-02-24,Android,2014-01-14,0.0,2,0,66.7,2014-02-24,1,0,0,0
3118,4.88,4.8,5.0,1.13,Astapor,2014-04-12,Android,2014-01-31,12.5,5,0,50.0,2014-04-12,1,0,0,0
3121,2.58,4.9,5.0,1.15,Astapor,2014-05-08,iPhone,2014-01-19,20.0,1,0,70.0,2014-05-08,1,0,0,1
3122,2.37,4.9,4.8,1.25,Winterfell,2014-06-28,iPhone,2014-01-18,57.1,4,1,0.0,2014-06-28,0,0,1,1
3123,3.42,5.0,5.0,1.0,King's Landing,2014-01-31,Android,2014-01-30,0.0,2,0,100.0,2014-01-31,1,1,0,0
3124,2.12,5.0,5.0,1.0,Astapor,2014-01-12,iPhone,2014-01-01,0.0,2,1,0.0,2014-01-12,1,0,0,1
3127,2.21,5.0,5.0,1.0,Winterfell,2014-01-02,Android,2014-01-01,0.0,1,0,100.0,2014-01-02,1,0,1,0
3128,2.31,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-17,0.0,2,1,50.0,2014-01-19,1,0,1,1
3133,7.48,5.0,4.0,1.0,Winterfell,2014-01-24,Android,2014-01-23,0.0,1,0,100.0,2014-01-24,1,0,1,0
3134,3.06,5.0,5.0,1.0,Astapor,2014-01-20,iPhone,2014-01-20,0.0,1,0,100.0,2014-01-20,1,0,0,1
3136,12.7,5.0,3.0,1.0,Winterfell,2014-01-18,iPhone,2014-01-17,0.0,1,1,100.0,2014-01-18,1,0,1,1
3138,6.05,5.0,5.0,1.0,Astapor,2014-03-29,Android,2014-01-12,0.0,1,0,60.0,2014-03-29,1,0,0,0
3139,2.09,4.8,4.8,1.02,Astapor,2014-05-21,iPhone,2014-01-04,3.0,10,1,24.2,2014-05-21,1,0,0,1
3140,0.01,4.5,4.5,1.0,Winterfell,2014-01-29,iPhone,2014-01-06,0.0,2,0,100.0,2014-01-29,1,0,1,1
3141,2.8,5.0,3.8,1.0,Winterfell,2014-05-21,Android,2014-01-25,0.0,7,0,58.3,2014-05-21,1,0,1,0
3142,3.28,5.0,5.0,1.25,Winterfell,2014-01-18,iPhone,2014-01-18,50.0,2,0,0.0,2014-01-18,1,0,1,1
3143,2.74,4.0,5.0,1.0,Astapor,2014-01-16,Android,2014-01-15,0.0,2,1,100.0,2014-01-16,1,0,0,0
3144,2.27,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-14,0.0,2,1,0.0,2014-01-19,1,0,1,0
3145,5.27,5.0,5.0,1.0,Astapor,2014-04-19,iPhone,2014-01-11,0.0,0,0,75.0,2014-04-19,1,0,0,1
3146,5.57,4.8,5.0,1.0,Winterfell,2014-05-10,iPhone,2014-01-08,0.0,0,0,100.0,2014-05-10,1,0,1,1
3147,16.54,5.0,5.0,1.0,Winterfell,2014-03-20,iPhone,2014-01-06,0.0,0,1,100.0,2014-03-20,1,0,1,1
3149,0.73,5.0,3.0,1.0,Astapor,2014-04-12,Android,2014-01-23,0.0,0,0,50.0,2014-04-12,1,0,0,0
3150,12.11,5.0,5.0,1.0,Astapor,2014-01-07,iPhone,2014-01-06,0.0,1,0,100.0,2014-01-07,1,0,0,1
3152,5.18,4.7,4.5,1.0,Astapor,2014-05-09,Android,2014-01-16,0.0,0,0,100.0,2014-05-09,1,0,0,0
3153,1.21,4.0,5.0,1.0,Winterfell,2014-05-30,iPhone,2014-01-09,0.0,0,0,100.0,2014-05-30,1,0,1,1
3155,5.35,4.8,4.0,1.4,Winterfell,2014-05-31,iPhone,2014-01-19,20.0,3,0,60.0,2014-05-31,1,0,1,1
3157,13.32,5.0,5.0,1.0,Winterfell,2014-01-16,iPhone,2014-01-15,0.0,1,1,100.0,2014-01-16,1,0,1,1
3158,30.5,5.0,5.0,1.0,Winterfell,2014-05-16,iPhone,2014-01-24,0.0,0,1,100.0,2014-05-16,1,0,1,1
3160,1.49,4.7,4.4,1.09,Astapor,2014-05-12,Android,2014-01-01,16.7,12,0,66.7,2014-05-12,1,0,0,0
3162,1.32,5.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,3,0,66.7,2014-01-04,1,0,1,1
3163,1.47,4.5,5.0,1.0,Winterfell,2014-01-25,Android,2014-01-24,0.0,2,1,100.0,2014-01-25,1,0,1,0
3166,17.68,5.0,4.0,1.0,Astapor,2014-01-24,iPhone,2014-01-18,0.0,2,0,100.0,2014-01-24,1,0,0,1
3168,9.07,4.6,5.0,1.0,Winterfell,2014-03-01,iPhone,2014-01-19,0.0,4,0,60.0,2014-03-01,1,0,1,1
3169,3.15,4.0,5.0,1.38,Astapor,2014-01-18,Android,2014-01-18,50.0,2,0,0.0,2014-01-18,1,0,0,0
3170,1.62,4.8,4.5,1.0,Winterfell,2014-01-04,iPhone,2014-01-01,0.0,10,0,100.0,2014-01-04,1,0,1,1
3171,2.91,5.0,4.9,1.15,Winterfell,2014-01-30,iPhone,2014-01-21,30.8,13,0,69.2,2014-01-30,1,0,1,1
3178,4.61,5.0,5.0,1.0,Astapor,2014-05-07,Android,2014-01-23,0.0,0,0,100.0,2014-05-07,1,0,0,0
3180,3.39,4.6,4.9,1.0,Astapor,2014-01-03,Android,2014-01-01,0.0,7,0,100.0,2014-01-03,1,0,0,0
3182,7.05,5.0,5.0,1.0,King's Landing,2014-01-29,iPhone,2014-01-28,0.0,2,0,100.0,2014-01-29,1,1,0,1
3186,7.13,5.0,5.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-06,0.0,2,0,50.0,2014-06-21,0,0,1,1
3189,11.34,4.3,5.0,1.0,Winterfell,2014-06-24,Android,2014-01-01,0.0,1,1,100.0,2014-06-24,0,0,1,0
3191,4.39,5.0,2.5,1.0,Winterfell,2014-05-01,Android,2014-01-21,0.0,3,0,100.0,2014-05-01,1,0,1,0
3197,8.47,4.9,5.0,1.02,Astapor,2014-06-27,Android,2014-01-08,6.1,1,0,100.0,2014-06-27,0,0,0,0
3200,5.87,4.3,4.7,1.0,King's Landing,2014-03-17,iPhone,2014-01-10,0.0,1,0,100.0,2014-03-17,1,1,0,1
